freq1,freq2,freq3,freq4,freq5,freq6,freq7,freq8
54.090599060058594,338.9906921386719,949.3939819335938,1861.7322998046875,3082.3974609375,4617.78173828125,6478.9716796875,8680.0361328125
166.14059448242188,1041.2191162109375,2916.08935546875,5718.36083984375,9467.6669921875,14183.6416015625,19900.3359375,26660.96484375
52.675498962402344,330.1221008300781,924.5562133789062,1813.0260009765625,3001.75634765625,4496.97216796875,6309.47021484375,8452.951171875
71.6176986694336,448.8348083496094,1257.0289306640625,2464.99462890625,4081.1953125,6114.0947265625,8578.3720703125,11492.6533203125
19.395200729370117,121.55149841308594,340.4231872558594,667.559326171875,1105.251953125,1655.79296875,2323.157958984375,3112.391357421875
285.3140869140625,1788.0906982421875,5007.81494140625,9820.169921875,16258.87109375,24357.63671875,34174.9453125,45785.0078125
21.625200271606445,135.527099609375,379.5638122558594,744.3128051757812,1232.3294677734375,1846.1697998046875,2590.265869140625,3470.2421875
282.0696105957031,1767.7569580078125,4950.8671875,9708.4970703125,16073.978515625,24080.6484375,33786.31640625,45264.3515625
277.85260009765625,1741.328857421875,4876.8515625,9563.3544921875,15833.671875,23720.640625,33281.2109375,44587.6484375
105.07669830322266,658.5256958007812,1844.2994384765625,3616.614013671875,5987.88671875,8970.53515625,12586.095703125,16861.8984375
79.89659881591797,500.71978759765625,1402.340576171875,2749.946533203125,4552.97900390625,6820.8798828125,9570.025390625,12821.1962890625
49.76919937133789,311.90850830078125,873.54638671875,1712.9974365234375,2836.142822265625,4248.8642578125,5961.36279296875,7986.5830078125
67.43060302734375,422.5940856933594,1183.5377197265625,2320.880859375,3842.591552734375,5756.63916015625,8076.84423828125,10820.7451171875
142.54449462890625,893.3397827148438,2501.931396484375,4906.2099609375,8123.02001953125,12169.2080078125,17073.990234375,22874.439453125
80.45210266113281,504.2008972167969,1412.08984375,2769.064453125,4584.6318359375,6868.2998046875,9636.5576171875,12910.3310546875
18.582799911499023,116.45999908447266,326.16351318359375,639.5964965820312,1058.9549560546875,1586.434814453125,2225.84521484375,2982.018798828125
238.40870666503906,1494.1297607421875,4184.533203125,8205.740234375,13585.9228515625,20353.2578125,28556.607421875,38257.98046875
71.65170288085938,449.0481872558594,1257.62646484375,2466.16650390625,4083.135498046875,6117.00146484375,8582.4501953125,11498.1171875
63.6526985168457,398.9176025390625,1117.2281494140625,2190.849853515625,3627.30419921875,5434.1142578125,7624.326171875,10214.4951171875
186.98300170898438,1171.8402099609375,3281.9130859375,6435.72998046875,10655.38671875,15962.98046875,22396.8359375,30005.5859375
169.78140258789062,1064.0362548828125,2979.992431640625,5843.6728515625,9675.140625,14494.4609375,20336.431640625,27245.212890625
92.64320373535156,580.6033935546875,1626.0665283203125,3188.666015625,5279.349609375,7909.06640625,11096.8037109375,14866.658203125
151.07479858398438,946.7999877929688,2651.654541015625,5199.8125,8609.1259765625,12897.44921875,18095.748046875,24243.314453125
130.35960388183594,816.975830078125,2288.062744140625,4486.81982421875,7428.65234375,11128.9658203125,15614.4794921875,20919.09765625
84.06430053710938,526.839111328125,1475.491455078125,2893.392822265625,4790.4775390625,7176.68017578125,10069.23046875,13489.9931640625
81.41380310058594,510.2278137207031,1428.9691162109375,2802.164306640625,4639.43359375,6950.3994140625,9751.7470703125,13064.6533203125
32.33869934082031,202.66940307617188,567.6058959960938,1113.0576171875,1842.845947265625,2760.792724609375,3873.5263671875,5189.45751953125
155.29600524902344,973.2546997070312,2725.744873046875,5345.10107421875,8849.6748046875,13257.8193359375,18601.365234375,24920.701171875
31.495100021362305,197.38270568847656,552.7996215820312,1084.02294921875,1794.7742919921875,2688.77587890625,3772.483154296875,5054.08740234375
74.2249984741211,465.17529296875,1302.7928466796875,2554.736083984375,4229.77685546875,6336.68701171875,8890.6787109375,11911.05859375
65.84829711914062,412.6776123046875,1155.7652587890625,2266.419677734375,3752.42236328125,5621.5556640625,7887.3154296875,10566.828125
13.425299644470215,84.13739776611328,235.6392059326172,462.0812072753906,765.0496826171875,1146.1314697265625,1608.078125,2154.38134765625
25.866500854492188,162.10789489746094,454.00738525390625,890.2944946289062,1474.0257568359375,2208.25830078125,3098.29345703125,4150.85888671875
746.5758056640625,4678.861328125,13103.8486328125,25696.2421875,42544.26171875,63736.14453125,89424.90625,119804.71875
47.85419845581055,299.9070129394531,839.9343872070312,1647.0853271484375,2727.0146484375,4085.378173828125,5731.98388671875,7679.2783203125
208.9499053955078,1309.5086669921875,3667.474609375,7191.8037109375,11907.1884765625,17838.322265625,25028.03125,33530.6640625
134.3762969970703,842.14892578125,2358.563720703125,4625.0703125,7657.5478515625,11471.876953125,16095.6005859375,21563.66796875
77.98310089111328,488.7275085449219,1368.754150390625,2684.084716796875,4443.93408203125,6657.5185546875,9340.8212890625,12514.1259765625
151.43490600585938,949.0571899414062,2657.976318359375,5212.208984375,8629.650390625,12928.1982421875,18138.888671875,24301.111328125
31.134199142456055,195.1208038330078,546.4647827148438,1071.6004638671875,1774.20703125,2657.9638671875,3729.252197265625,4996.169921875
174.12130737304688,1091.2347412109375,3056.166015625,5993.04638671875,9922.453125,14864.962890625,20856.263671875,27941.64453125
53.674800872802734,336.385009765625,942.0963745117188,1847.4217529296875,3058.7041015625,4582.28662109375,6429.17041015625,8613.3154296875
130.68299865722656,819.0029296875,2293.739990234375,4497.95263671875,7447.08447265625,11156.5791015625,15653.22265625,20971.001953125
244.0670928955078,1529.5919189453125,4283.8505859375,8400.498046875,13908.3759765625,20836.328125,29234.380859375,39166.01171875
